gene_id,gene_start,gene_end,kinase_chromosome,kinase_start,kinase_end,kinase_query
JAILWY010000005.1.g3171,7089235,7089522,JAILWY010000005.1,7089295,7089332,XM_045750093.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146540.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146539.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146537.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146535.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126727,GQ146534.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146533.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146532.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146531.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146530.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146529.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146528.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146527.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146526.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146525.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146524.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146523.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146522.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146521.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146520.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146519.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146518.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146517.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146516.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146515.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146514.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146513.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146512.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146511.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146510.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146509.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146508.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146507.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146506.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146505.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146504.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146503.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146502.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146501.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146500.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146499.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146498.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146497.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146496.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146495.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146494.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146493.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146492.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146491.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146490.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146489.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146488.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146487.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146486.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146484.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146483.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146482.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146481.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146480.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146479.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146478.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146476.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146474.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146473.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146472.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146471.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126134,7126728,GQ146470.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126086,7127013,AF077333.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126086,7127013,AF077332.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126086,7127013,AF077331.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7125954,7127013,KR133400.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126006,7126277,DW584587.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126199,7126973,DT665595.3
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126557,7126586,GFAA01001539.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126307,7126722,GEFH01005172.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126086,7127013,GBBM01001546.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126557,7126586,GBBK01002388.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7125954,7127013,GAMD01003173.1
JAILWY010000005.1.g3175,7122582,7127015,JAILWY010000005.1,7126294,7126765,OA884443.1
JAILWY010000005.1.g3180,7319571,7323545,JAILWY010000005.1,7322171,7322250,OB660276.1
JAILWY010000005.1.g3180,7319571,7323545,JAILWY010000005.1,7322171,7322250,OB660039.1
JAILWY010000005.1.g3193,7626555,7640414,JAILWY010000005.1,7632804,7632876,HBDT01038756.1
JAILWY010000005.1.g3194,7644139,7644741,JAILWY010000005.1,7644552,7644741,OE842873.1
JAILWY010000005.1.g3194,7644139,7644741,JAILWY010000005.1,7644552,7644741,OD003125.1
JAILWY010000005.1.g3194,7644139,7644741,JAILWY010000005.1,7644552,7644741,OD566026.1
JAILWY010000005.1.g3194,7644139,7644741,JAILWY010000005.1,7644552,7644741,OE001132.1
JAILWY010000005.1.g3211,8037013,8047011,JAILWY010000005.1,8045962,8045989,OC316513.1
JAILWY010000005.1.g3211,8037013,8047011,JAILWY010000005.1,8046970,8047011,OE000955.1
JAILWY010000005.1.g3211,8037013,8047011,JAILWY010000005.1,8046970,8047011,OD565391.1
JAILWY010000005.1.g3211,8037013,8047011,JAILWY010000005.1,8046970,8047011,OE840596.1
JAILWY010000005.1.g3271,9510113,9512919,JAILWY010000005.1,9511463,9511641,GANO01000983.1
JAILWY010000005.1.g3411,11771422,11781775,JAILWY010000005.1,11779655,11779699,OD564350.1
JAILWY010000005.1.g3416,11908551,11908784,JAILWY010000005.1,11908583,11908764,JN314840.1
JAILWY010000005.1.g3454,12697711,12698889,JAILWY010000005.1,12697801,12698181,XM_026445312.1
JAILWY010000005.1.g3454,12697711,12698889,JAILWY010000005.1,12697801,12698181,XM_026445313.1
JAILWY010000005.1.g3518,14467377,14468435,JAILWY010000005.1,14468164,14468247,OE001395.1
JAILWY010000005.1.g3527,14543160,14547085,JAILWY010000005.1,14543744,14543771,OA564980.1
JAILWY010000005.1.g3527,14543160,14547085,JAILWY010000005.1,14543732,14543763,OE000086.1
JAILWY010000005.1.g3534,14615051,14629229,JAILWY010000005.1,14622013,14622058,OB792739.1
JAILWY010000005.1.g3534,14615051,14629229,JAILWY010000005.1,14622014,14622058,OC317036.1
JAILWY010000006.1.g3740,4416632,4427686,JAILWY010000006.1,4423056,4423207,OE180678.1
JAILWY010000006.1.g3740,4416632,4427686,JAILWY010000006.1,4423056,4423207,OD000458.1
JAILWY010000006.1.g3740,4416632,4427686,JAILWY010000006.1,4423056,4423207,OB792741.1
JAILWY010000006.1.g3740,4416632,4427686,JAILWY010000006.1,4423056,4423206,OD565348.1
JAILWY010000006.1.g3740,4416632,4427686,JAILWY010000006.1,4423056,4423207,OC001009.1
JAILWY010000006.1.g3740,4416632,4427686,JAILWY010000006.1,4423056,4423207,OA564313.1
JAILWY010000006.1.g3749,4839468,4850110,JAILWY010000006.1,4840291,4840408,OC006852.1
JAILWY010000006.1.g3749,4839468,4850110,JAILWY010000006.1,4840291,4840408,OA564307.1
JAILWY010000006.1.g3758,5017922,5024323,JAILWY010000006.1,5019482,5019573,OE001524.1
JAILWY010000006.1.g3758,5017922,5024323,JAILWY010000006.1,5019484,5019573,OB793126.1
JAILWY010000006.1.g3758,5017922,5024323,JAILWY010000006.1,5019482,5019573,OC001187.1
JAILWY010000006.1.g3758,5017922,5024323,JAILWY010000006.1,5019484,5019573,OA565564.1
JAILWY010000006.1.g3758,5017922,5024323,JAILWY010000006.1,5019484,5019573,OE000431.1
JAILWY010000006.1.g3758,5017922,5024323,JAILWY010000006.1,5019483,5019573,OB793082.1
JAILWY010000006.1.g3758,5017922,5024323,JAILWY010000006.1,5019482,5019582,OA882191.1
JAILWY010000006.1.g3758,5017922,5024323,JAILWY010000006.1,5019481,5019580,OA882191.1
JAILWY010000006.1.g3758,5017922,5024323,JAILWY010000006.1,5019485,5019580,OA882191.1
JAILWY010000006.1.g3758,5017922,5024323,JAILWY010000006.1,5019484,5019570,OA882191.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032173,5032264,OE001524.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032173,5032516,OC001187.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032170,5032264,OC001187.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032173,5032264,OA565564.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032173,5032516,OA565564.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032172,5032264,OE000431.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032426,5032520,OE000431.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032426,5032520,OB793082.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032173,5032264,OB793082.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032416,5032516,OA882191.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032419,5032516,OA882191.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032418,5032516,OA882191.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032163,5032271,OA882191.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032173,5032258,OA882191.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032173,5032271,OA882191.1
JAILWY010000006.1.g3760,5031379,5039817,JAILWY010000006.1,5032170,5032271,LR900792.1
JAILWY010000006.1.g3933,9305243,9309792,JAILWY010000006.1,9306742,9306838,HF586479.1
JAILWY010000006.1.g3933,9305243,9309792,JAILWY010000006.1,9306764,9306845,OE002435.1
JAILWY010000006.1.g3933,9305243,9309792,JAILWY010000006.1,9306753,9306845,OB793210.1
JAILWY010000006.1.g3933,9305243,9309792,JAILWY010000006.1,9306764,9306845,OA564457.1
JAILWY010000006.1.g3933,9305243,9309792,JAILWY010000006.1,9306747,9306841,OB660658.1
JAILWY010000006.1.g3933,9305243,9309792,JAILWY010000006.1,9306752,9306841,OC914843.1
JAILWY010000006.1.g3933,9305243,9309792,JAILWY010000006.1,9306748,9306841,OE001311.1
JAILWY010000006.1.g3933,9305243,9309792,JAILWY010000006.1,9306764,9306841,OC316712.1
JAILWY010000006.1.g3933,9305243,9309792,JAILWY010000006.1,9306764,9306841,OA564538.1
JAILWY010000006.1.g3933,9305243,9309792,JAILWY010000006.1,9306749,9306841,OB663108.1
JAILWY010000006.1.g3933,9305243,9309792,JAILWY010000006.1,9306764,9306841,LR899537.1
JAILWY010000006.1.g3933,9305243,9309792,JAILWY010000006.1,9306745,9306841,OB660107.1
JAILWY010000006.1.g3936,9515051,9529384,JAILWY010000006.1,9520917,9520944,OE840828.1
JAILWY010000006.1.g3938,9561579,9572189,JAILWY010000006.1,9564338,9564432,OB793234.1
JAILWY010000006.1.g3940,9727938,9740622,JAILWY010000006.1,9732544,9732571,OD564277.1
JAILWY010000006.1.g4040,11445866,11452757,JAILWY010000006.1,11448432,11448479,KJ523358.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506238,11506343,OE000189.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506238,11506289,OD566034.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506305,11506343,OD566034.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506238,11506276,OE001012.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506227,11506276,OE839594.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506238,11506289,OE002708.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506305,11506343,OE002708.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506204,11506279,OE001250.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506204,11506288,OD564269.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506238,11506279,OD564269.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506238,11506279,OE000768.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506294,11506343,OE000768.1
JAILWY010000006.1.g4045,11502521,11511924,JAILWY010000006.1,11506238,11506279,OD566137.1
JAILWY010000006.1.g4072,11680619,11681737,JAILWY010000006.1,11681068,11681343,OC316608.1
JAILWY010000006.1.g4086,11749240,11753090,JAILWY010000006.1,11749547,11749826,OE840356.1
JAILWY010000006.1.g4086,11749240,11753090,JAILWY010000006.1,11749547,11749826,OC317057.1
JAILWY010000006.1.g4086,11749240,11753090,JAILWY010000006.1,11749547,11749826,OE000023.1
JAILWY010000006.1.g4086,11749240,11753090,JAILWY010000006.1,11749547,11749826,OC318381.1
JAILWY010000006.1.g4086,11749240,11753090,JAILWY010000006.1,11749547,11749826,OB796600.1
JAILWY010000006.1.g4086,11749240,11753090,JAILWY010000006.1,11749547,11749826,OB793449.1
JAILWY010000007.1.g4114,336475,352048,JAILWY010000007.1,346182,346227,LR899855.1
JAILWY010000007.1.g4129,562730,563265,JAILWY010000007.1,563180,563255,OB792666.1
JAILWY010000007.1.g4129,562730,563265,JAILWY010000007.1,563180,563255,OE839107.1
JAILWY010000007.1.g4188,1517399,1521583,JAILWY010000007.1,1521139,1521571,OB792638.1
JAILWY010000007.1.g4192,1531668,1531889,JAILWY010000007.1,1531742,1531853,OB792638.1
JAILWY010000007.1.g4230,2452928,2466668,JAILWY010000007.1,2464186,2464429,OB792702.1
JAILWY010000007.1.g4230,2452928,2466668,JAILWY010000007.1,2466366,2466655,OB792702.1
JAILWY010000007.1.g4230,2452928,2466668,JAILWY010000007.1,2464190,2464429,OE841148.1
JAILWY010000007.1.g4230,2452928,2466668,JAILWY010000007.1,2466367,2466655,OE841148.1
JAILWY010000007.1.g4230,2452928,2466668,JAILWY010000007.1,2464186,2464429,OE839772.1
JAILWY010000007.1.g4230,2452928,2466668,JAILWY010000007.1,2466366,2466655,OE839772.1
JAILWY010000007.1.g4230,2452928,2466668,JAILWY010000007.1,2464186,2464429,OE001716.1
JAILWY010000007.1.g4230,2452928,2466668,JAILWY010000007.1,2466366,2466655,OE001716.1
JAILWY010000007.1.g4230,2452928,2466668,JAILWY010000007.1,2464186,2464429,OD566055.1
JAILWY010000007.1.g4230,2452928,2466668,JAILWY010000007.1,2466366,2466655,OD566055.1
JAILWY010000007.1.g4230,2452928,2466668,JAILWY010000007.1,2464186,2464429,OC001949.1
JAILWY010000007.1.g4267,3708216,3712239,JAILWY010000007.1,3708487,3708516,OA882071.1
JAILWY010000007.1.g4305,5396952,5406420,JAILWY010000007.1,5403043,5403095,LR900483.1
JAILWY010000007.1.g4388,6554286,6557486,JAILWY010000007.1,6554339,6554373,OB792844.1
JAILWY010000007.1.g4388,6554286,6557486,JAILWY010000007.1,6554339,6554373,OC316825.1
JAILWY010000007.1.g4388,6554286,6557486,JAILWY010000007.1,6554339,6554373,OA569953.1
JAILWY010000007.1.g4445,7781736,7796890,JAILWY010000007.1,7796571,7796814,OB660090.1
JAILWY010000007.1.g4455,7986266,7987971,JAILWY010000007.1,7987835,7987935,OE839132.1
JAILWY010000007.1.g4455,7986266,7987971,JAILWY010000007.1,7987835,7987935,OC316537.1
JAILWY010000007.1.g4455,7986266,7987971,JAILWY010000007.1,7987835,7987935,OB792665.1
JAILWY010000007.1.g4455,7986266,7987971,JAILWY010000007.1,7987835,7987935,OD564536.1
JAILWY010000007.1.g4455,7986266,7987971,JAILWY010000007.1,7987835,7987935,OC000019.1
JAILWY010000007.1.g4455,7986266,7987971,JAILWY010000007.1,7987835,7987890,GFAA01002118.1
JAILWY010000007.1.g4455,7986266,7987971,JAILWY010000007.1,7987834,7987890,GEGO01005259.1
JAILWY010000007.1.g4455,7986266,7987971,JAILWY010000007.1,7987834,7987890,GEFM01004572.1
JAILWY010000007.1.g4455,7986266,7987971,JAILWY010000007.1,7987834,7987890,GANP01004584.1
JAILWY010000007.1.g4455,7986266,7987971,JAILWY010000007.1,7987835,7987935,OD000061.1
JAILWY010000007.1.g4480,8443535,8450562,JAILWY010000007.1,8445857,8446055,GFAC01005508.1
JAILWY010000007.1.g4480,8443535,8450562,JAILWY010000007.1,8445857,8446055,JO841687.1
JAILWY010000007.1.g4480,8443535,8450562,JAILWY010000007.1,8445857,8445931,GAZX01009446.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857063,8857163,KX778609.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857058,8857172,OC316491.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857062,8857141,OD001252.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857062,8857141,OA565222.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8856641,8856729,LR900619.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857063,8857142,OE839102.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857060,8857150,OE839388.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857070,8857100,OC861516.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857060,8857142,OD564269.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857058,8857142,OB792732.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857063,8857153,OA884884.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857062,8857137,OA884884.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857063,8857144,OA884884.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857062,8857134,OA884884.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857062,8857141,OA884884.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857063,8857143,OA564404.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857063,8857134,LR899720.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857063,8857134,LR899720.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857062,8857143,LR899537.1
JAILWY010000007.1.g4498,8855535,8858076,JAILWY010000007.1,8857063,8857142,OB662234.1
JAILWY010000007.1.g4506,9118881,9122224,JAILWY010000007.1,9121154,9121237,OC916256.1
JAILWY010000007.1.g4506,9118881,9122224,JAILWY010000007.1,9121155,9121238,LR899990.1
JAILWY010000007.1.g4577,10608489,10610565,JAILWY010000007.1,10608630,10608689,OC854866.1
JAILWY010000007.1.g4608,11429765,11431137,JAILWY010000007.1,11430454,11431011,GALX01004872.1
JAILWY010000007.1.g4662,12707207,12707923,JAILWY010000007.1,12707689,12707777,XM_043749511.1
JAILWY010000008.1.g4746,2085619,2092160,JAILWY010000008.1,2086384,2086457,OA565314.1
JAILWY010000008.1.g4748,2104351,2118711,JAILWY010000008.1,2104712,2104755,OD564412.1
JAILWY010000008.1.g4776,2964614,2971571,JAILWY010000008.1,2967482,2967523,OE179858.1
JAILWY010000008.1.g4776,2964614,2971571,JAILWY010000008.1,2967482,2967523,OC000957.1
JAILWY010000008.1.g4866,4689285,4690935,JAILWY010000008.1,4690022,4690422,OE839469.1
JAILWY010000008.1.g4866,4689285,4690935,JAILWY010000008.1,4689788,4690027,OB793280.1
JAILWY010000008.1.g4866,4689285,4690935,JAILWY010000008.1,4689399,4690415,MK577498.1
JAILWY010000008.1.g4866,4689285,4690935,JAILWY010000008.1,4689749,4690208,DQ679837.1
JAILWY010000008.1.g4887,5494411,5513598,JAILWY010000008.1,5499102,5499154,OB792739.1
JAILWY010000008.1.g4887,5494411,5513598,JAILWY010000008.1,5499101,5499166,OC317036.1
